agg_level_pseo,state_name,inst_level,institution,degree_level,cip_level,cipcode,grad_cohort,grad_cohort_years,geo_level,geography,ind_level,industry,y1_p25_earnings,y1_p50_earnings,y1_p75_earnings,y1_grads_earn,y5_p25_earnings,y5_p50_earnings,y5_p75_earnings,y5_grads_earn,y10_p25_earnings,y10_p50_earnings,y10_p75_earnings,y10_grads_earn,y1_ipeds_count,y5_ipeds_count,y10_ipeds_count,status_y1_earnings,status_y1_grads_earn,status_y5_earnings,status_y5_grads_earn,status_y10_earnings,status_y10_grads_earn,status_y1_ipeds_count,status_y5_ipeds_count,status_y10_ipeds_count,grad_cohort_label
34,Iowa,S,19,5,2,1,2010,3,N,0,A,0,36965.0,50100.0,64798.0,996.0,50463.0,68263.0,89045.0,,61550.0,83557.0,111662.0,,1487.0,1487.0,1487.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Iowa,S,19,5,2,11,2010,3,N,0,A,0,46490.0,61473.0,74872.0,492.0,72791.0,95364.0,118238.0,549.0,94037.0,125042.0,163612.0,523.0,297.0,297.0,297.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Iowa,S,19,5,2,13,2010,3,N,0,A,0,25794.0,33827.0,45856.0,2255.0,45745.0,55117.0,64157.0,2467.0,53468.0,62496.0,72417.0,2354.0,2617.0,2617.0,2617.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Iowa,S,19,5,2,51,2010,3,N,0,A,0,39927.0,62848.0,79384.0,985.0,54330.0,71118.0,90576.0,1309.0,58987.0,78343.0,105394.0,1245.0,1524.0,1524.0,1524.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Iowa,S,19,5,2,1,2013,3,N,0,A,0,39056.0,52382.0,66589.0,1400.0,52511.0,68371.0,89270.0,1561.0,,,,,1933.0,1933.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Iowa,S,19,5,2,11,2013,3,N,0,A,0,50949.0,65915.0,81420.0,713.0,74659.0,98226.0,123994.0,742.0,,,,,505.0,505.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Iowa,S,19,5,2,13,2013,3,N,0,A,0,28474.0,38669.0,50264.0,2351.0,48666.0,56539.0,64048.0,2407.0,,,,,2631.0,2631.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Iowa,S,19,5,2,51,2013,3,N,0,A,0,37554.0,56305.0,74240.0,1032.0,53714.0,67430.0,82946.0,1330.0,,,,,1470.0,1470.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Iowa,S,19,5,2,1,2016,3,N,0,A,0,39032.0,52518.0,65852.0,1650.0,51389.0,67167.0,87941.0,1795.0,,,,,2354.0,2354.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Iowa,S,19,5,2,11,2016,3,N,0,A,0,49769.0,65647.0,81671.0,988.0,72409.0,93945.0,121067.0,1036.0,,,,,697.0,697.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Iowa,S,19,5,2,13,2016,3,N,0,A,0,29673.0,40563.0,50648.0,2253.0,46569.0,53221.0,60215.0,2238.0,,,,,2397.0,2397.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Iowa,S,19,5,2,51,2016,3,N,0,A,0,38623.0,58122.0,73366.0,1110.0,53338.0,65872.0,82579.0,1516.0,,,,,1684.0,1684.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Iowa,S,19,5,2,1,2019,3,N,0,A,0,38390.0,52541.0,65845.0,1581.0,,,,,,,,,2241.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Iowa,S,19,5,2,11,2019,3,N,0,A,0,46906.0,65303.0,81733.0,1089.0,,,,,,,,,1606.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Iowa,S,19,5,2,13,2019,3,N,0,A,0,32501.0,43235.0,50468.0,2830.0,,,,,,,,,2945.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Iowa,S,19,5,2,51,2019,3,N,0,A,0,40475.0,60466.0,74127.0,1181.0,,,,,,,,,1747.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Louisiana,S,22,5,2,1,2001,3,N,0,A,0,25199.0,36956.0,49960.0,320.0,40568.0,55817.0,75508.0,388.0,49924.0,67330.0,95750.0,401.0,673.0,673.0,673.0,1,1,1,1,1,1,1,1,1,2001-2003
34,Louisiana,S,22,5,2,11,2001,3,N,0,A,0,30384.0,46426.0,62460.0,851.0,49836.0,70222.0,91454.0,1001.0,57998.0,84744.0,119018.0,,1507.0,1507.0,1507.0,1,1,1,1,1,1,1,1,1,2001-2003
34,Louisiana,S,22,5,2,13,2001,3,N,0,A,0,31017.0,41039.0,48092.0,3470.0,46151.0,53609.0,62403.0,3429.0,49152.0,58174.0,71029.0,,6156.0,6156.0,6156.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Louisiana,S,22,5,2,51,2001,3,N,0,A,0,50663.0,66139.0,81565.0,3251.0,52649.0,71899.0,93649.0,3306.0,57375.0,79665.0,106193.0,,4781.0,4781.0,4781.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Louisiana,S,22,5,2,1,2004,3,N,0,A,0,23663.0,35666.0,49399.0,400.0,41695.0,56743.0,80136.0,418.0,51823.0,71441.0,107201.0,,633.0,633.0,633.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Louisiana,S,22,5,2,11,2004,3,N,0,A,0,31190.0,47138.0,64696.0,716.0,48213.0,71184.0,95990.0,833.0,60886.0,90181.0,121831.0,,1150.0,1150.0,1150.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Louisiana,S,22,5,2,13,2004,3,N,0,A,0,32196.0,42362.0,49395.0,3630.0,47797.0,55464.0,66040.0,3963.0,49526.0,56502.0,70303.0,,5266.0,5266.0,5266.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Louisiana,S,22,5,2,51,2004,3,N,0,A,0,48918.0,65034.0,80761.0,3993.0,53905.0,71662.0,91798.0,4092.0,58851.0,80377.0,105648.0,,4858.0,4858.0,4858.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Louisiana,S,22,5,2,1,2007,3,N,0,A,0,27894.0,40401.0,56433.0,467.0,42033.0,59433.0,81270.0,617.0,50094.0,73706.0,111378.0,,812.0,812.0,812.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Louisiana,S,22,5,2,11,2007,3,N,0,A,0,35212.0,50235.0,67055.0,457.0,50075.0,72928.0,95469.0,,62956.0,95075.0,129186.0,,774.0,774.0,774.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Louisiana,S,22,5,2,13,2007,3,N,0,A,0,34730.0,47169.0,54796.0,3100.0,46283.0,52687.0,62842.0,,49035.0,56343.0,70778.0,,4705.0,4705.0,4705.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Louisiana,S,22,5,2,51,2007,3,N,0,A,0,50051.0,65886.0,81175.0,4460.0,52960.0,70226.0,88221.0,,57913.0,79565.0,106247.0,,5508.0,5508.0,5508.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Louisiana,S,22,5,2,1,2010,3,N,0,A,0,25268.0,34303.0,47119.0,533.0,42528.0,59079.0,80061.0,,53674.0,79718.0,111771.0,,933.0,933.0,933.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Louisiana,S,22,5,2,11,2010,3,N,0,A,0,37556.0,54339.0,70051.0,465.0,58363.0,78434.0,99769.0,566.0,69864.0,103379.0,142139.0,568.0,709.0,709.0,709.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Louisiana,S,22,5,2,13,2010,3,N,0,A,0,29681.0,41754.0,50411.0,2901.0,46260.0,52561.0,62317.0,3570.0,51857.0,59159.0,70598.0,3568.0,4629.0,4629.0,4629.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Louisiana,S,22,5,2,51,2010,3,N,0,A,0,47978.0,62733.0,75510.0,4669.0,54025.0,71187.0,90460.0,5233.0,59916.0,82573.0,110853.0,4917.0,6066.0,6066.0,6066.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Louisiana,S,22,5,2,1,2013,3,N,0,A,0,25568.0,37190.0,52342.0,425.0,42085.0,56447.0,82271.0,523.0,,,,,775.0,775.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Louisiana,S,22,5,2,11,2013,3,N,0,A,0,43741.0,58941.0,74501.0,605.0,64184.0,82780.0,111037.0,680.0,,,,,812.0,812.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Louisiana,S,22,5,2,13,2013,3,N,0,A,0,31112.0,43431.0,50485.0,3050.0,48167.0,55319.0,62933.0,3629.0,,,,,4780.0,4780.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Louisiana,S,22,5,2,51,2013,3,N,0,A,0,49935.0,65431.0,80757.0,5800.0,53793.0,70929.0,91580.0,6173.0,,,,,6880.0,6880.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Louisiana,S,22,5,2,1,2016,3,N,0,A,0,24357.0,33632.0,46720.0,335.0,40270.0,55721.0,81596.0,474.0,,,,,651.0,651.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Louisiana,S,22,5,2,11,2016,3,N,0,A,0,43732.0,60856.0,74995.0,1008.0,64556.0,83602.0,112638.0,1093.0,,,,,1237.0,1237.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Louisiana,S,22,5,2,13,2016,3,N,0,A,0,31401.0,43599.0,50701.0,2796.0,47112.0,55268.0,63848.0,3184.0,,,,,4210.0,4210.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Louisiana,S,22,5,2,51,2016,3,N,0,A,0,51452.0,67041.0,82304.0,6211.0,53958.0,73566.0,98821.0,6328.0,,,,,7784.0,7784.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Louisiana,S,22,5,2,1,2019,3,N,0,A,0,24153.0,33937.0,46741.0,434.0,,,,,,,,,786.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Louisiana,S,22,5,2,11,2019,3,N,0,A,0,41293.0,58070.0,74602.0,1327.0,,,,,,,,,1711.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Louisiana,S,22,5,2,13,2019,3,N,0,A,0,32559.0,47153.0,53744.0,2536.0,,,,,,,,,3816.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Louisiana,S,22,5,2,51,2019,3,N,0,A,0,52026.0,68967.0,84372.0,6709.0,,,,,,,,,8404.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Maine,S,23,5,2,11,2001,3,N,0,A,0,36560.0,48487.0,71605.0,86.0,48487.0,65634.0,91987.0,96.0,59662.0,88299.0,111756.0,87.0,100.0,100.0,100.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Maine,S,23,5,2,13,2001,3,N,0,A,0,28061.0,37166.0,46937.0,605.0,38585.0,47026.0,56658.0,593.0,41957.0,53036.0,66839.0,,1096.0,1096.0,1096.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Maine,S,23,5,2,51,2001,3,N,0,A,0,36603.0,49455.0,64241.0,675.0,40502.0,54306.0,72585.0,688.0,42487.0,59953.0,82081.0,,661.0,661.0,661.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Maine,S,23,5,2,11,2004,3,N,0,A,0,41019.0,56473.0,76958.0,109.0,54757.0,67664.0,91143.0,122.0,64226.0,85089.0,108135.0,,107.0,107.0,107.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Maine,S,23,5,2,13,2004,3,N,0,A,0,27096.0,36201.0,45723.0,682.0,36714.0,45846.0,54282.0,636.0,41040.0,51125.0,62416.0,,1310.0,1310.0,1310.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Maine,S,23,5,2,51,2004,3,N,0,A,0,34399.0,47227.0,64379.0,856.0,41455.0,55713.0,74911.0,826.0,41970.0,57401.0,81082.0,,865.0,865.0,865.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Maine,S,23,5,2,11,2007,3,N,0,A,0,34840.0,59253.0,77901.0,80.0,60342.0,82300.0,99192.0,67.0,63874.0,96791.0,150019.0,,78.0,78.0,78.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Maine,S,23,5,2,13,2007,3,N,0,A,0,28264.0,36337.0,44354.0,634.0,35002.0,42073.0,51109.0,639.0,41206.0,51372.0,64166.0,,1516.0,1516.0,1516.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Maine,S,23,5,2,51,2007,3,N,0,A,0,34252.0,48276.0,64770.0,958.0,40507.0,54570.0,74557.0,989.0,45401.0,65802.0,90386.0,,1108.0,1108.0,1108.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Maine,S,23,5,2,1,2010,3,N,0,A,0,26217.0,33225.0,39401.0,85.0,40883.0,56249.0,84323.0,,46663.0,64402.0,106266.0,,149.0,149.0,149.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Maine,S,23,5,2,11,2010,3,N,0,A,0,44785.0,56029.0,70380.0,91.0,58485.0,81798.0,100394.0,,65194.0,100394.0,142668.0,,120.0,120.0,120.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Maine,S,23,5,2,13,2010,3,N,0,A,0,24902.0,32274.0,40853.0,894.0,35497.0,44059.0,54696.0,,44830.0,54325.0,65904.0,,1546.0,1546.0,1546.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Maine,S,23,5,2,51,2010,3,N,0,A,0,34203.0,49035.0,67233.0,1330.0,44053.0,60447.0,82428.0,,51306.0,73770.0,98046.0,,1563.0,1563.0,1563.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Maine,S,23,5,2,1,2013,3,N,0,A,0,21726.0,28969.0,39425.0,,38216.0,52872.0,80101.0,,,,,,97.0,97.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Maine,S,23,5,2,11,2013,3,N,0,A,0,46435.0,58363.0,76435.0,134.0,61456.0,85927.0,113650.0,145.0,,,,,143.0,143.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Maine,S,23,5,2,13,2013,3,N,0,A,0,27065.0,34840.0,43608.0,900.0,39324.0,47060.0,55593.0,971.0,,,,,1202.0,1202.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Maine,S,23,5,2,51,2013,3,N,0,A,0,32877.0,47809.0,65273.0,1510.0,44364.0,61255.0,81099.0,1536.0,,,,,1853.0,1853.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Maine,S,23,5,2,1,2016,3,N,0,A,0,26478.0,34677.0,43170.0,,39884.0,50676.0,79157.0,,,,,,106.0,106.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Maine,S,23,5,2,11,2016,3,N,0,A,0,45439.0,65240.0,87285.0,201.0,62605.0,81295.0,116793.0,206.0,,,,,219.0,219.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Maine,S,23,5,2,13,2016,3,N,0,A,0,28994.0,37746.0,45957.0,762.0,41606.0,48803.0,58574.0,820.0,,,,,998.0,998.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Maine,S,23,5,2,51,2016,3,N,0,A,0,36652.0,53488.0,68871.0,1635.0,48371.0,66258.0,85129.0,1647.0,,,,,1918.0,1918.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Massachusetts,S,25,5,2,1,2010,3,N,0,A,0,30123.0,41857.0,54436.0,,46831.0,67675.0,90798.0,,64097.0,94574.0,137251.0,,638.0,638.0,638.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Massachusetts,S,25,5,2,11,2010,3,N,0,A,0,54387.0,77324.0,100987.0,966.0,81912.0,108573.0,140254.0,1016.0,99424.0,138965.0,193480.0,985.0,1175.0,1175.0,1175.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Massachusetts,S,25,5,2,13,2010,3,N,0,A,0,26964.0,36153.0,47400.0,1942.0,43627.0,60277.0,72314.0,2177.0,56761.0,74293.0,88888.0,2098.0,2284.0,2284.0,2284.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Massachusetts,S,25,5,2,51,2010,3,N,0,A,0,49823.0,70275.0,86611.0,3625.0,67685.0,87934.0,108361.0,3927.0,73072.0,98587.0,128702.0,3790.0,4195.0,4195.0,4195.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Massachusetts,S,25,5,2,1,2013,3,N,0,A,0,33852.0,48071.0,61882.0,521.0,52674.0,73585.0,96004.0,594.0,,,,,759.0,759.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Massachusetts,S,25,5,2,11,2013,3,N,0,A,0,53439.0,78001.0,98508.0,1499.0,79913.0,108576.0,143127.0,1528.0,,,,,1781.0,1781.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Massachusetts,S,25,5,2,13,2013,3,N,0,A,0,28653.0,38330.0,51655.0,2386.0,46073.0,63057.0,74678.0,2552.0,,,,,2654.0,2654.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Massachusetts,S,25,5,2,51,2013,3,N,0,A,0,48324.0,70774.0,89182.0,4527.0,65804.0,86624.0,107890.0,4813.0,,,,,5324.0,5324.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Massachusetts,S,25,5,2,1,2016,3,N,0,A,0,26729.0,36997.0,49772.0,335.0,41635.0,66751.0,87400.0,422.0,,,,,569.0,569.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Massachusetts,S,25,5,2,11,2016,3,N,0,A,0,57519.0,78638.0,101083.0,1984.0,80236.0,110460.0,150981.0,2100.0,,,,,2583.0,2583.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Massachusetts,S,25,5,2,13,2016,3,N,0,A,0,30040.0,40818.0,53549.0,2729.0,48585.0,62476.0,74131.0,2827.0,,,,,2950.0,2950.0,,1,1,1,1,-1,-1,4,4,3,2016-2018
34,Massachusetts,S,25,5,2,51,2016,3,N,0,A,0,48755.0,70866.0,88251.0,5205.0,64269.0,85017.0,107296.0,5382.0,,,,,6097.0,6097.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Michigan,S,26,5,2,11,2001,3,N,0,A,0,46119.0,68758.0,94028.0,359.0,76885.0,100355.0,136647.0,380.0,106785.0,140862.0,193114.0,,487.0,487.0,487.0,1,1,1,1,1,1,1,1,1,2001-2003
34,Michigan,S,26,5,2,13,2001,3,N,0,A,0,31721.0,45075.0,56443.0,348.0,52594.0,65001.0,77370.0,349.0,58363.0,77419.0,95368.0,,452.0,452.0,452.0,1,1,1,1,1,1,1,1,1,2001-2003
34,Michigan,S,26,5,2,51,2001,3,N,0,A,0,48066.0,62949.0,75542.0,404.0,57805.0,76658.0,96924.0,390.0,58425.0,85269.0,118430.0,,542.0,542.0,542.0,1,1,1,1,1,1,4,4,4,2001-2003
34,Michigan,S,26,5,2,11,2004,3,N,0,A,0,52737.0,78570.0,104315.0,339.0,87170.0,117947.0,163245.0,352.0,125035.0,174016.0,247456.0,,482.0,482.0,482.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Michigan,S,26,5,2,13,2004,3,N,0,A,0,30123.0,44897.0,56060.0,,49281.0,59733.0,73442.0,,53838.0,70497.0,87292.0,,412.0,412.0,412.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Michigan,S,26,5,2,51,2004,3,N,0,A,0,54176.0,64504.0,80643.0,,56406.0,73186.0,93248.0,,64485.0,87772.0,124276.0,,591.0,591.0,591.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Michigan,S,26,5,2,11,2007,3,N,0,A,0,65788.0,93496.0,125577.0,,99334.0,130533.0,198342.0,,143232.0,213404.0,321988.0,,322.0,322.0,322.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Michigan,S,26,5,2,13,2007,3,N,0,A,0,32785.0,48325.0,60085.0,,44467.0,58659.0,73623.0,,56056.0,69760.0,92196.0,,383.0,383.0,383.0,1,1,1,1,1,1,1,1,1,2007-2009
34,Michigan,S,26,5,2,51,2007,3,N,0,A,0,55913.0,67554.0,83110.0,,57717.0,73113.0,94133.0,,67521.0,91574.0,125035.0,,702.0,702.0,702.0,1,1,1,1,1,1,4,4,1,2007-2009
34,Michigan,S,26,5,2,11,2010,3,N,0,A,0,68146.0,91399.0,119375.0,,105261.0,164239.0,231702.0,,,,,,528.0,528.0,,1,1,1,1,5,5,1,1,3,2010-2012
34,Michigan,S,26,5,2,13,2010,3,N,0,A,0,32710.0,43485.0,55192.0,,46803.0,60316.0,75826.0,,,,,,328.0,328.0,,1,1,1,1,5,5,1,1,3,2010-2012
34,Michigan,S,26,5,2,51,2010,3,N,0,A,0,51092.0,63130.0,77141.0,,58399.0,73217.0,95657.0,,,,,,778.0,778.0,,1,1,1,1,5,5,4,4,3,2010-2012
34,Michigan,S,26,5,2,11,2013,3,N,0,A,0,72631.0,97040.0,125440.0,,113425.0,169013.0,249095.0,,,,,,1035.0,1035.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Michigan,S,26,5,2,13,2013,3,N,0,A,0,34316.0,43678.0,53785.0,,50831.0,59564.0,70566.0,,,,,,282.0,282.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Michigan,S,26,5,2,51,2013,3,N,0,A,0,50265.0,62174.0,74255.0,,57486.0,74377.0,89097.0,,,,,,668.0,668.0,,1,1,1,1,-1,-1,4,1,3,2013-2015
34,Michigan,S,26,5,2,11,2016,3,N,0,A,0,81843.0,105983.0,147876.0,,,,,,,,,,2092.0,,,1,1,5,5,-1,-1,1,3,3,2016-2018
34,Michigan,S,26,5,2,13,2016,3,N,0,A,0,38814.0,49551.0,56150.0,166.0,,,,,,,,,223.0,,,1,1,5,5,-1,-1,1,3,3,2016-2018
34,Michigan,S,26,5,2,51,2016,3,N,0,A,0,60419.0,71408.0,79744.0,550.0,,,,,,,,,671.0,,,1,1,5,5,-1,-1,1,3,3,2016-2018
34,Minnesota,S,27,5,2,1,2007,3,N,0,A,0,29704.0,44669.0,59600.0,402.0,42013.0,59422.0,82156.0,450.0,57152.0,80679.0,110344.0,445.0,649.0,649.0,649.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Minnesota,S,27,5,2,11,2007,3,N,0,A,0,54514.0,70859.0,86406.0,1219.0,72603.0,94588.0,115304.0,1227.0,93919.0,124304.0,162209.0,1310.0,1567.0,1567.0,1567.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Minnesota,S,27,5,2,13,2007,3,N,0,A,0,27337.0,36993.0,48656.0,5604.0,42490.0,52392.0,61273.0,6097.0,53774.0,65785.0,79436.0,,7588.0,7588.0,7588.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Minnesota,S,27,5,2,51,2007,3,N,0,A,0,49357.0,68899.0,83548.0,4603.0,59628.0,77165.0,94259.0,4843.0,69047.0,90503.0,117623.0,,5446.0,5446.0,5446.0,1,1,1,1,1,1,4,4,4,2007-2009
34,Minnesota,S,27,5,2,1,2010,3,N,0,A,0,30139.0,42325.0,57783.0,459.0,47119.0,63434.0,87272.0,521.0,58442.0,85898.0,118394.0,,776.0,776.0,776.0,1,1,1,1,1,1,1,1,1,2010-2012
34,Minnesota,S,27,5,2,11,2010,3,N,0,A,0,52228.0,66082.0,82470.0,1303.0,77624.0,99800.0,122345.0,1467.0,100060.0,128558.0,163869.0,,1657.0,1657.0,1657.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Minnesota,S,27,5,2,13,2010,3,N,0,A,0,26619.0,36020.0,47224.0,5657.0,46375.0,55312.0,64395.0,6303.0,53934.0,65930.0,79940.0,,7787.0,7787.0,7787.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Minnesota,S,27,5,2,51,2010,3,N,0,A,0,49632.0,66347.0,81353.0,5866.0,62434.0,80234.0,98728.0,6155.0,67476.0,89431.0,115915.0,,6630.0,6630.0,6630.0,1,1,1,1,1,1,4,4,4,2010-2012
34,Minnesota,S,27,5,2,1,2013,3,N,0,A,0,29506.0,42423.0,55374.0,570.0,48106.0,62007.0,81244.0,645.0,,,,,887.0,887.0,,1,1,1,1,-1,-1,1,1,3,2013-2015
34,Minnesota,S,27,5,2,11,2013,3,N,0,A,0,57633.0,75366.0,89719.0,2126.0,81147.0,104211.0,131772.0,2221.0,,,,,2487.0,2487.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Minnesota,S,27,5,2,13,2013,3,N,0,A,0,29968.0,41761.0,51113.0,,48646.0,57151.0,65901.0,,,,,,6951.0,6951.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Minnesota,S,27,5,2,51,2013,3,N,0,A,0,50854.0,69761.0,85024.0,,62645.0,80690.0,99143.0,,,,,,8856.0,8856.0,,1,1,1,1,-1,-1,4,4,3,2013-2015
34,Minnesota,S,27,5,2,1,2016,3,N,0,A,0,30955.0,43691.0,58013.0,,46456.0,64449.0,89243.0,,,,,,1032.0,1032.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Minnesota,S,27,5,2,11,2016,3,N,0,A,0,53833.0,74833.0,90201.0,,79574.0,104027.0,137890.0,,,,,,3838.0,3838.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Minnesota,S,27,5,2,13,2016,3,N,0,A,0,32159.0,44301.0,52759.0,5475.0,47339.0,55364.0,64583.0,5514.0,,,,,6736.0,6736.0,,1,1,1,1,-1,-1,1,1,3,2016-2018
34,Minnesota,S,27,5,2,51,2016,3,N,0,A,0,54520.0,71759.0,85202.0,8972.0,61718.0,79940.0,99078.0,8786.0,,,,,10382.0,10382.0,,1,1,1,1,-1,-1,4,1,3,2016-2018
34,Minnesota,S,27,5,2,1,2019,3,N,0,A,0,30290.0,44108.0,58718.0,626.0,,,,,,,,,924.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Minnesota,S,27,5,2,11,2019,3,N,0,A,0,49768.0,71053.0,86709.0,3710.0,,,,,,,,,5011.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Minnesota,S,27,5,2,13,2019,3,N,0,A,0,33092.0,44752.0,52770.0,5392.0,,,,,,,,,6722.0,,,1,1,-1,-1,-1,-1,1,3,3,2019-2021
34,Minnesota,S,27,5,2,51,2019,3,N,0,A,0,54815.0,72786.0,87339.0,8925.0,,,,,,,,,10607.0,,,1,1,-1,-1,-1,-1,4,3,3,2019-2021
34,Missouri,S,29,5,2,1,2004,3,N,0,A,0,25892.0,37142.0,46870.0,405.0,41516.0,53530.0,71402.0,422.0,46193.0,63249.0,90371.0,419.0,1272.0,1272.0,1272.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Missouri,S,29,5,2,11,2004,3,N,0,A,0,41453.0,54106.0,68758.0,423.0,57019.0,76136.0,95320.0,524.0,75444.0,103888.0,133849.0,545.0,1587.0,1587.0,1587.0,1,1,1,1,1,1,4,4,4,2004-2006
34,Missouri,S,29,5,2,13,2004,3,N,0,A,0,26863.0,36705.0,46488.0,2516.0,40906.0,49564.0,58678.0,2547.0,45737.0,55940.0,67256.0,2334.0,6677.0,6677.0,6677.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Missouri,S,29,5,2,51,2004,3,N,0,A,0,49241.0,60444.0,74205.0,1283.0,53726.0,67042.0,83717.0,1328.0,58953.0,80512.0,107278.0,,2778.0,2778.0,2778.0,1,1,1,1,1,1,1,1,1,2004-2006
34,Missouri,S,29,5,2,1,2007,3,N,0,A,0,27062.0,38981.0,52545.0,774.0,39808.0,54109.0,78890.0,967.0,48039.0,68642.0,99301.0,,1309.0,1309.0,1309.0,1,1,1,1,1,1,1,1,1,2007-2009
