agg_level_pseo,inst_level,institution,degree_level,cip_level,cipcode,grad_cohort,grad_cohort_years,geo_level,geography,ind_level,industry,y1_p25_earnings,y1_p50_earnings,y1_p75_earnings,y1_grads_earn,y5_p25_earnings,y5_p50_earnings,y5_p75_earnings,y5_grads_earn,y10_p25_earnings,y10_p50_earnings,y10_p75_earnings,y10_grads_earn,y1_ipeds_count,y5_ipeds_count,y10_ipeds_count,status_y1_earnings,status_y1_grads_earn,status_y5_earnings,status_y5_grads_earn,status_y10_earnings,status_y10_grads_earn,status_y1_ipeds_count,status_y5_ipeds_count,status_y10_ipeds_count
46,I,00108300,05,2,13,2016,3,N,00,A,00,30808.0,42938.0,54544.0,660.0,44616.0,56852.0,66672.0,733.0,,,,,859.0,859.0,,1,1,1,1,-1,-1,1,1,3
46,I,00108300,05,2,51,2016,3,N,00,A,00,29852.0,41145.0,56339.0,1024.0,50431.0,69353.0,90785.0,1269.0,,,,,1523.0,1523.0,,1,1,1,1,-1,-1,1,1,3
46,I,00108300,05,2,11,2019,3,N,00,A,00,46578.0,69817.0,91746.0,701.0,,,,,,,,,1136.0,,,1,1,-1,-1,-1,-1,1,3,3
46,I,00108300,05,2,13,2019,3,N,00,A,00,34797.0,48571.0,56049.0,666.0,,,,,,,,,839.0,,,1,1,-1,-1,-1,-1,1,3,3
46,I,00108300,05,2,51,2019,3,N,00,A,00,30998.0,45876.0,65295.0,1208.0,,,,,,,,,1686.0,,,1,1,-1,-1,-1,-1,1,3,3
46,I,00134500,05,2,51,2004,3,N,00,A,00,,,,,,,,,,,,,,,,5,5,5,5,5,5,3,3,3
46,I,00134500,05,2,51,2007,3,N,00,A,00,,,,,,,,,,,,,15.0,15.0,15.0,5,5,5,5,5,5,4,4,1
46,I,00134500,05,2,51,2010,3,N,00,A,00,,,,,,,,,,,,,26.0,26.0,26.0,5,5,5,5,5,5,4,4,1
46,I,00134500,05,2,51,2013,3,N,00,A,00,,,,,47939.0,71728.0,85965.0,52.0,,,,,65.0,65.0,,5,5,1,1,-1,-1,4,1,3
46,I,00134500,05,2,13,2016,3,N,00,A,00,,,,,,,,,,,,,12.0,12.0,,5,5,5,5,-1,-1,1,1,3
46,I,00134500,05,2,51,2016,3,N,00,A,00,51929.0,65011.0,78608.0,77.0,67570.0,85502.0,109070.0,84.0,,,,,80.0,80.0,,1,1,1,1,-1,-1,1,1,3
46,I,00134500,05,2,13,2019,3,N,00,A,00,,,,,,,,,,,,,26.0,,,5,5,-1,-1,-1,-1,1,3,3
46,I,00134500,05,2,51,2019,3,N,00,A,00,60144.0,73872.0,86601.0,39.0,,,,,,,,,50.0,,,1,1,-1,-1,-1,-1,1,3,3
46,I,00134600,05,2,51,2019,3,N,00,A,00,,,,,,,,,,,,,12.0,,,5,5,-1,-1,-1,-1,1,3,3
46,I,00134800,05,2,11,2010,3,N,00,A,00,,,,,,,,,,,,,,,,5,5,5,5,5,5,3,3,3
46,I,00134800,05,2,11,2013,3,N,00,A,00,56877.0,88614.0,109603.0,52.0,103171.0,125625.0,158987.0,93.0,,,,,92.0,92.0,,1,1,1,1,-1,-1,1,1,3
46,I,00134800,05,2,11,2016,3,N,00,A,00,67218.0,83377.0,100554.0,177.0,102813.0,127554.0,176256.0,194.0,,,,,199.0,199.0,,1,1,1,1,-1,-1,1,1,3
46,I,00134800,05,2,11,2019,3,N,00,A,00,68065.0,85554.0,103208.0,325.0,,,,,,,,,371.0,,,1,1,-1,-1,-1,-1,1,3,3
46,I,00134900,05,2,13,2001,3,N,00,A,00,25256.0,36766.0,45582.0,57.0,33861.0,48096.0,56170.0,44.0,38050.0,48878.0,65986.0,50.0,64.0,64.0,64.0,1,1,1,1,1,1,1,1,1
